time,x,y,z
29291,-3,0,3
29294,-2,1,2
29297,-3,0,1
29300,-3,-1,0
29303,-1,-1,2
29306,-1,-1,2
29309,-5,1,1
29312,-5,-2,0
29315,-4,-2,-1
29318,-5,-1,3
29321,-3,-1,2
29324,-3,-1,2
29327,-4,-2,0
29330,-1,0,0
29333,-1,0,0
29336,-6,0,-1
29339,-4,-1,1
29342,-2,0,1
29345,-3,-1,0
29348,-4,1,2
29351,-3,0,1
29354,-3,-1,3
29357,-4,1,3
29359,-2,-1,1
29362,-4,0,3
29365,-3,2,1
29368,-3,-1,4
29371,-3,-3,4
29374,-2,-1,3
29377,-3,-2,1
29380,-6,0,3
29383,-2,0,0
29386,-3,0,2
29389,-4,0,-1
29392,-3,0,2
29395,-3,-2,0
29398,-3,-2,3
29401,-2,-1,1
29404,-2,-3,2
29407,-3,0,3
29409,-3,0,2
29412,-4,0,1
29415,-5,0,-1
29418,-3,1,0
29421,-4,-2,0
29424,-5,-2,1
29427,-2,-1,2
29430,-2,-2,-1
29433,-2,-3,1
29436,-3,2,0
29439,-4,-1,1
29442,-3,-1,1
29445,-2,0,0
29448,-4,-2,1
29451,-2,0,1
29454,-4,-1,1
29457,-2,0,3
29460,-4,0,1
29463,-3,-1,-2
29466,-2,0,3
29469,-1,-2,2
29472,-7,1,0
29474,-4,1,0
29477,-3,1,2
29481,-5,-3,-3
29484,-2,1,3
29487,-3,-1,3
29490,-5,-2,-1
29493,-1,-3,-1
29496,0,-2,1
29499,-3,2,1
29502,-4,1,-1
29505,-2,-1,2
29508,-4,-2,2
29511,-3,0,0
29514,-2,-2,2
29517,-3,0,-1
29520,-5,-2,3
29523,-2,0,0
29526,-2,-1,0
29529,-1,1,-1
29532,-4,-1,2
29535,-6,0,1
29537,-4,1,1
29540,1,-1,1
29543,-5,0,-1
29546,-3,0,1
29549,-3,-2,-2
29552,-4,-2,1
29555,-5,-2,1
29558,-4,-2,-3
29561,-5,2,2
29564,-2,-3,2
29567,-4,0,1
29570,-5,0,1
29573,-3,-2,0
29576,-3,-1,3
29579,-3,-2,1
29582,-5,-2,4
29585,-3,-1,2
29588,-3,0,0
29591,-3,-2,1
29594,-3,-1,2
29597,-5,-3,1
29600,-5,0,2
29603,-4,-2,0
29606,-6,0,0
29608,-4,0,2
29611,-2,-2,-1
29614,-2,0,0
29617,-4,1,-1
29620,-4,0,0
29623,-2,-1,0
29626,-5,-2,0
29629,-4,-2,3
29632,-4,-1,-2
29635,-4,-2,-2
29638,-5,0,2
29641,-1,-2,3
29644,-4,2,1
29647,-2,-1,0
29650,-5,-1,0
29653,-3,-1,0
29656,-2,0,2
29659,-5,-1,2
29662,-3,0,0
29665,-2,-3,4
29669,-3,0,1
29672,-4,3,2
29675,-1,0,1
29677,-4,-1,2
29680,-2,1,0
29683,-3,-3,2
29686,-4,-1,-1
29690,-4,-2,3
29693,-1,-2,2
29696,-2,-1,0
29699,-3,1,0
29702,-3,-2,0
29705,-3,0,2
29708,-3,-1,4
29710,-5,-2,0
29713,-4,-2,0
29716,-3,0,3
29719,-3,1,3
29722,-1,-1,0
29725,-3,0,1
29728,-2,-1,1
29731,-3,0,0
29734,-3,0,1
29737,-3,-2,0
29740,-2,-1,0
29743,-4,-1,2
29746,-2,-1,1
29749,-3,-1,-2
29752,-5,-1,-1
29755,-5,0,1
29758,-5,0,2
29761,-4,0,0
29764,-4,-2,-1
29767,-1,0,0
29770,-3,-1,2
29773,-6,-1,2
29776,-3,0,1
29779,-4,0,-1
29782,-5,0,0
29785,-4,1,0
29788,-2,-1,2
29791,-5,-1,1
29794,-2,0,1
29797,-2,1,2
29799,-1,0,3
29802,-3,0,1
29806,-4,0,3
29809,-4,0,3
29812,-3,0,2
29814,-3,-1,1
29817,-1,0,1
29820,-2,1,2
29823,-1,-1,1
29826,-2,-2,0
29829,-2,0,4
29832,-4,-1,1
29835,-3,-3,0
29838,-3,1,0
29841,-3,-2,4
29844,-3,-4,0
29847,-3,0,-1
29850,-4,-1,2
29853,-2,1,2
29856,-3,0,1
29859,-5,0,0
29862,-4,-2,-1
29865,-5,-2,1
29868,-3,0,0
29871,-3,0,3
29874,-3,1,4
29877,-5,1,5
29879,-2,0,3
29882,-6,0,1
29886,-3,-1,0
29889,-3,1,1
29892,-6,0,1
29895,-2,-1,-1
29899,-1,-1,3
29902,-1,-1,1
29905,-3,-3,0
29908,-3,0,0
29910,-2,1,3
29913,-2,0,1
29916,-4,0,1
29920,-3,-2,3
29923,-3,-1,-1
29926,-2,0,2
29929,-3,-1,0
29932,-3,0,0
29935,-3,-1,-1
29938,-3,-2,2
29941,-1,0,1
29943,-3,-3,0
29947,-4,0,-2
29950,-2,-2,4
29953,-2,-1,0
29956,-2,-1,2
29959,-3,-1,0
29962,-4,-2,1
29965,-4,1,2
29967,-2,-5,2
29970,-4,1,1
29973,-3,0,1
29976,-3,0,3
29979,-5,-3,1
29982,-3,-1,1
29985,-4,-1,1
29988,-6,-1,0
29991,-2,0,0
29994,-1,0,2
29997,-3,-1,1
30000,-2,-1,-1
30003,-3,0,0
30006,-4,-1,0
30009,-3,1,3
30012,-3,0,2
30015,-6,0,1
30018,-5,-2,1
30020,-5,-2,0
30023,-4,-1,4
30026,-5,-2,2
30029,-1,0,2
30032,-3,-1,3
30036,-3,0,1
30039,-5,-1,1
30042,-5,0,1
30044,-1,0,1
30047,-4,0,2
30050,-6,-2,0
30053,-3,0,2
30056,-3,0,0
30059,-3,0,1
30062,-3,0,1
30065,-5,0,0
30068,-4,0,-1
30071,-1,-4,0
30074,-3,-1,2
30077,-1,1,2
30080,-4,-3,1
30083,-3,-1,-2
30086,-4,1,0
30089,-3,0,2
30091,-3,1,2
30094,-2,-2,1
30097,-4,0,1
30100,-1,-1,-1
30103,0,0,0
30106,-6,0,3
30110,-3,0,1
30112,-4,0,1
30115,-6,-2,0
30118,-4,0,0
30121,-5,-1,1
30124,-3,0,0
30127,-4,-2,0
30130,-3,-3,2
30133,-2,0,2
30136,-4,0,1
30139,-3,-1,1
30142,-2,-1,-1
30145,-4,-2,0
30148,-3,-1,-1
30151,-4,-1,1
30154,-2,2,-3
30157,-4,1,3
30160,-4,-1,1
30163,0,0,0
30166,-5,0,2
30169,-4,2,0
30171,-1,-2,-1
30174,-2,0,3
30177,-3,-1,4
30180,-3,-2,2
30183,-4,1,2
30186,-2,2,0
30189,-3,-2,2
30192,-2,2,1
30195,-4,-1,2
30198,-3,0,2
30201,-5,-1,1
30204,-3,1,3
30207,-5,-1,0
30210,-3,-1,-1
30213,-2,-2,1
30216,-3,-2,-1
30219,-3,-1,1
30222,-5,1,2
30225,-2,-2,1
30228,-3,-1,1
30231,-3,1,-1
30234,0,1,2
30236,-5,-1,1
30239,-4,-2,3
30242,-2,2,3
30245,-3,-1,1
30248,-2,-1,1
30251,-2,0,1
30254,-6,0,2
30257,-3,1,0
30260,-2,0,4
30263,-2,-1,1
30266,-5,-1,0
30269,-3,1,3
30272,-3,0,0
30274,0,1,2
30277,-3,0,3
30280,-5,-1,1
30283,-5,-2,2
30286,-5,-3,1
30289,-3,2,2
30292,-3,-3,0
30295,-5,0,3
30298,-4,0,-1
30301,-5,1,0
30304,-3,0,0
30307,-4,0,-1
30310,-2,-1,-3
30313,-1,-2,2
30316,-4,1,1
30318,-3,0,1
30321,-1,0,0
30325,-2,-3,1
30328,-4,1,1
30331,-5,-2,3
30334,-6,0,0
30337,-3,0,3
30340,-3,-1,3
30343,-1,-1,0
30346,-2,-2,-1
30349,-5,-1,0
30352,-4,-1,1
30355,-6,0,1
30358,-5,0,2
30361,-3,0,-1
30364,-2,-1,0
30367,-4,0,3
30370,-4,-1,2
30373,-6,0,1
30375,-4,1,4
30378,-2,1,2
30381,-6,0,3
30384,-2,-1,2
30387,-1,2,0
30390,-2,0,1
30393,-2,0,1
30396,-5,-1,1
30399,-4,-1,1
30403,-4,-1,1
30406,-3,1,1
30409,-1,0,0
30412,-5,-2,3
30415,-3,-1,1
30418,-4,-1,2
30421,-4,-1,2
30424,-2,-4,1
30427,-4,0,0
30430,-5,0,0
30433,-3,-3,0
30436,-2,0,2
30439,-5,-1,-2
30442,-6,-1,3
30445,-3,-1,2
30448,-5,-1,0
30451,-6,-1,1
30454,-3,0,-2
30457,0,-1,0
30460,-1,-2,-1
30463,-2,0,0
30466,-4,1,6
30469,-4,-1,1
30472,-1,-2,1
30475,-4,1,0
30478,-2,-3,1
30481,-3,-1,2
30484,-2,2,2
30487,-5,-1,0
30490,-4,0,1
30493,-4,0,-1
30496,-5,0,1
30499,-6,-1,2
30502,-3,0,2
30505,-4,-1,1
30508,-4,-2,0
30511,-3,0,0
30514,-5,-2,2
30517,-5,-1,-2
30520,-3,-2,1
30523,-3,-1,0
30526,-3,-3,2
30529,-2,0,3
30532,-3,-1,0
30536,-4,-2,3
30539,-3,-2,-2
30542,-5,-1,0
30545,-1,-1,1
30548,-4,1,2
30550,-6,2,0
30553,-5,-2,1
30557,-3,0,0
30560,-5,-1,2
30563,-2,-2,0
30566,-5,1,0
30569,-3,0,2
30572,-3,-1,1
30576,-3,-1,-1
30579,-2,0,0
30582,-2,0,0
30585,-4,-3,1
30588,-3,0,0
30591,-4,-1,1
30594,-2,0,-1
30597,-3,-1,0
30600,-3,0,1
30602,-4,-2,1
30605,-5,3,1
30608,-4,-2,-2
30611,-3,-2,0
30614,-3,-1,0
30617,-2,-2,3
30620,-2,-1,-1
30623,-3,1,0
30626,-5,0,2
30629,-3,1,1
30632,-5,0,2
30635,-4,-2,4
30638,-3,0,0
30641,0,-1,1
30644,-5,-2,0
30647,-2,0,1
30650,-4,-1,0
30653,-3,1,1
30656,-1,0,0
30658,-3,-2,1
30661,-4,0,4
30664,-7,-1,3
30667,-2,0,1
30671,-2,0,-2
30674,-4,-1,2
30677,-4,-2,0
30680,-2,-4,1
30683,-4,0,1
30685,-1,0,1
30688,-2,-1,2
30692,-3,-2,2
30695,-3,-1,0
30698,-3,-3,-3
30701,-2,0,1
30704,-3,-2,0
30707,-3,-3,1
30710,-4,0,-2
30713,-4,1,-1
30716,-2,0,1
30719,-3,0,2
30722,-2,-1,-3
30725,-3,-2,-1
30728,-4,0,1
30732,-6,-2,0
30735,-4,-2,1
30738,-2,0,1
30741,-3,-1,2
30744,-3,-1,0
30747,-4,-2,0
30750,-2,-2,2
30753,-5,0,2
30756,-5,0,1
30758,-3,-1,1
30761,-3,-2,2
30764,-2,0,3
30768,-4,-1,1
30771,-3,-1,1
30774,-3,0,0
30777,-3,-1,0
30780,-4,2,3
30782,-2,1,0
30785,-5,-2,2
30788,-4,-4,2
30791,-4,-1,1
30794,-3,-1,1
30797,-3,-3,1
30800,-3,-2,0
30803,-3,0,3
30806,-5,-3,0
30809,-4,2,1
30812,-3,-1,-2
30815,-4,0,1
30818,-2,-1,2
30821,-4,0,1
30824,-5,0,2
30827,-2,0,-3
30830,-3,0,0
30833,-4,1,0
30836,-4,0,-1
30839,-3,1,0
30842,0,-2,2
30845,-1,-2,0
30848,-4,-2,2
30851,-4,0,-1
30854,-3,0,3
30856,-2,-3,-2
30859,-3,1,2
30862,-2,0,1
30865,-4,1,2
30868,-1,-1,3
30871,-5,-1,-1
30874,-2,-1,0
30877,-3,1,0
30880,-5,1,1
30883,-5,-1,2
30886,-5,-1,0
30889,-3,-3,1
30892,-3,-1,3
30895,-5,-2,2
30898,-4,-2,2
30901,-4,1,0
30904,-6,-1,1
30907,-3,-2,3
30910,-5,0,1
30913,-4,1,0
30916,-4,-3,1
30919,-1,1,2
30922,-3,-1,2
30925,-2,-1,4
30928,-3,0,0
30931,-3,1,0
30934,-3,0,1
30937,-3,0,1
30940,-4,-1,2
30943,-4,0,0
30946,-1,-1,1
30949,-3,-2,0
30952,-4,0,2
30955,-4,1,-2
30958,-4,0,3
30960,-3,-3,0
30964,-3,-1,0
30967,-4,-3,0
30970,-5,-1,1
30973,-5,-4,0
30976,-3,-1,1
30979,-5,-1,0
30982,-4,-1,2
30985,-2,3,1
30988,-4,0,3
30991,-6,-2,3
30994,-2,0,1
30997,-4,1,0
31000,-5,-2,2
31003,-3,2,0
31006,-3,-2,1
31009,-4,0,-1
31012,-2,0,1
31015,-1,-3,3
31018,-3,-2,3
31021,-3,-1,1
31024,-5,0,1
31027,-3,-3,0
31030,-4,-1,3
31033,-3,-2,-1
31036,-3,0,2
31039,0,2,0
31042,-1,-1,2
31045,-3,-1,1
31048,-3,-1,1
31051,-5,-3,3
31054,-2,-1,0
31057,-4,1,0
31060,-3,-1,-1
31063,-4,-1,3
31066,-6,-2,2
31069,-4,-1,0
31072,-3,1,0
31075,-3,0,1
31078,-2,-1,2
31081,-4,0,2
31084,-2,-2,0
31087,-3,-2,1
31090,-3,0,0
31093,-4,0,2
31096,-4,-1,0
31099,-3,-1,-1
31102,-4,-2,2
31105,-1,-1,2
31108,-5,-1,0
31111,-6,0,1
31114,-5,1,1
31116,-2,-3,0
31119,-3,0,-1
31122,-2,-1,1
31125,-4,-4,3
31128,-4,-2,0
31131,-3,-1,0
31134,-3,-2,2
31137,-1,0,-2
31140,-3,-1,-1
31143,-3,0,0
31146,-2,-2,1
31149,-4,-1,3
31152,-5,1,1
31155,-2,-1,0
31158,-1,0,0
31161,-4,-1,0
31164,-4,1,4
31167,-2,0,5
31170,-3,1,-1
31173,-3,0,0
31176,-4,0,0
31179,-4,0,1
31182,-3,0,1
31185,-4,-1,-1
31188,-3,-1,1
31191,-3,1,0
31193,-3,-1,1
31196,-4,-1,0
31199,-2,-1,2
31202,-3,0,-1
31205,-3,-2,1
31208,-1,-4,1
31211,-3,1,-1
31214,-2,2,-1
31217,-1,1,-1
31220,-2,-2,0
31223,-4,0,0
31226,-3,-1,0
31229,-4,0,0
31232,-1,-1,5
31235,-1,-2,3
31238,-6,-1,0
31241,-1,-2,2
31244,-2,0,-1
31247,-1,-1,1
31250,-2,0,1
31253,-4,-2,0
31256,-6,-1,0
31259,-4,-2,1
31262,-1,1,2
31266,-5,0,1
31269,-4,-1,3
31272,-4,-1,3
31275,-4,0,2
31277,-3,-3,1
31280,-1,-2,2
31283,-1,-2,2
31286,-2,-4,1
31289,-1,-1,0
31292,-3,-1,0
31295,-5,0,1
31298,-3,-1,0
31301,-3,1,1
31304,-7,0,2
31307,-2,0,1
31310,-2,0,1
31313,-3,-1,-1
31316,-1,-2,1
31319,-3,0,0
31322,-3,-2,1
31325,-4,0,3
31329,-1,-2,0
31332,-3,-2,0
31335,-5,-1,1
31338,-6,-1,4
31341,-4,-2,0
31344,-1,-1,0
31347,-3,0,0
31350,-5,2,2
31353,0,1,0
31355,-4,1,0
31358,-2,-1,1
31361,-4,1,-1
31364,-6,-1,2
31367,-5,-1,4
31370,-5,2,2
31373,-3,-2,1
31376,-3,-3,1
31379,-3,0,1
31382,-4,1,2
31385,-2,0,0
31388,-3,0,0
31391,-4,0,0
31394,-4,1,-2
31397,-3,0,0
31400,-3,0,-2
31403,-2,1,0
31406,-3,0,4
31409,-3,0,1
31412,-3,-1,-2
31415,-1,1,-1
31418,-3,0,0
31421,-2,-2,-1
31424,-5,-3,3
31427,-2,-1,2
31430,-2,1,0
31433,-3,-2,0
31436,-3,-3,3
31439,-3,0,0
31442,-3,-1,0
31445,-4,-1,0
31448,-2,1,-2
31451,-3,0,0
31454,-3,1,3
31457,-4,0,2
31460,0,0,1
31463,-4,0,0
31466,-4,0,1
31469,-2,0,2
31472,-4,0,2
31475,-5,-2,4
31479,-1,-1,-1
31482,-1,-1,0
31485,-3,0,2
31488,-3,0,2
31490,-3,0,1
31493,-5,0,3
31496,-3,-3,1
31499,-3,-1,1
31502,-2,1,0
31505,-3,-2,0
31508,-3,0,2
31511,-6,-1,2
31514,-2,0,1
31517,-2,-1,0
31520,-3,-1,1
31523,-4,0,1
31526,-2,-1,-1
31529,-2,-2,3
31532,-1,0,1
31535,-3,-2,-1
31538,-4,0,2
31541,-5,-1,2
31544,-3,-1,2
31547,-4,-4,-1
31550,-2,-3,-3
31553,-4,-1,1
31556,-3,-1,1
31559,-3,0,0
31562,-4,0,3
31565,-4,1,1
31568,-5,0,2
31571,-4,0,1
31574,-2,-3,-1
31577,-4,0,3
31580,-3,0,1
31583,-2,-2,1
31586,-5,-2,0
31589,-3,-1,2
31592,-2,0,0
31595,-3,0,0
31598,-5,1,-1
31601,-1,-2,-1
31604,-3,1,2
31607,-5,-2,2
31610,-1,-3,2
31613,-2,1,-1
31616,-4,0,1
31618,-1,0,-2
31621,-6,-2,-1
31625,-5,0,1
31627,-2,-2,-3
31630,-2,-1,2
31633,-3,0,-1
31637,-3,-2,1
31640,-2,-1,1
31643,-4,0,0
31646,-2,-3,1
31649,-3,-1,1
31652,-3,-2,1
31655,-5,0,-2
31658,-4,-1,-1
31661,-2,-2,1
31664,-3,0,-1
31667,-5,-2,-1
31670,-1,-1,1
31673,-1,0,2
31675,-3,-3,2
31678,-3,-1,0
31681,-5,0,4
31684,-1,-1,0
31687,-3,-2,0
31690,-6,1,1
31693,-5,-2,-1
31696,-3,0,2
31699,-2,0,0
31702,-4,0,1
31705,-2,0,2
31709,-2,-4,2
31712,-3,0,1
31714,-3,1,1
31717,-1,0,1
31720,-5,0,1
31723,-4,0,2
31726,-4,-4,0
31729,-3,-2,1
31732,-3,0,-2
31735,-4,0,2
31738,-4,0,-1
31741,-5,0,3
31744,-3,-2,-2
31747,-3,-2,4
31750,-3,-2,1
31753,-3,-5,0
31756,-4,-3,-1
31759,-1,0,1
31762,-3,-1,2
31765,-5,-1,0
31768,-2,1,0
31771,-3,0,1
31774,-5,0,1
31777,-5,0,3
31780,-4,-1,1
31783,-3,1,0
31785,-5,0,1
31789,-1,0,2
31792,-3,-1,1
31795,-3,1,1
31798,-5,0,-1
31801,-1,-1,1
31804,-3,-2,0
31807,-5,1,0
31810,-2,-1,-2
31813,-2,-2,1
31816,-3,-1,2
31819,-2,-2,2
31822,-2,-1,0
31825,-4,-1,1
31828,-3,-2,2
31831,-6,0,2
31834,-3,-2,0
31837,-3,-2,3
31840,-1,-1,1
31843,-5,-1,2
31846,-3,1,1
31848,-1,1,1
31851,-2,2,1
31854,-3,-1,0
31857,-5,0,0
31860,-4,-2,-1
31863,-4,-1,3
31867,-1,-3,1
31870,-3,-2,2
31873,-3,0,1
31876,-5,2,3
31879,-4,0,1
31882,-4,0,2
31885,-6,-1,2
31888,-2,2,5
31890,-2,0,3
31893,-1,-3,0
31896,-2,0,1
31899,0,-1,0
31903,-3,-1,-1
31906,-4,-2,-1
31909,-3,0,0
31912,-5,-1,1
31915,-3,0,0
31918,-2,0,1
31921,-3,0,2
31923,-2,0,0
31926,-4,-2,2
31929,-3,0,0
31932,-2,-1,1
31935,-4,0,1
31939,-4,-1,1
31942,-5,-1,0
31945,-1,0,1
31947,-4,-3,3
31950,-4,-1,1
31953,-2,-2,0
31956,-2,-1,0
31959,-2,0,0
31962,-1,1,1
31965,-4,0,3
31968,-2,0,0
31971,-4,-2,2
31974,-4,-3,0
31977,-4,-3,0
31980,-4,0,3
31983,-3,0,-1
31986,-4,0,1
31989,-3,0,1
31992,-1,1,0
31995,-6,1,1
31998,-1,-1,1
32001,-4,0,0
32004,-1,-1,0
32007,-3,-3,0
32010,-3,-2,3
32013,0,0,1
32016,-3,-1,1
32019,-1,-1,2
32022,-2,0,1
32025,-2,-1,0
32028,-3,-1,1
32031,-4,-1,0
32034,-3,0,1
32038,-1,-2,0
32041,-4,0,3
32044,-3,0,3
32047,-3,0,1
32050,-5,2,-1
32053,-5,1,1
32056,-3,-2,1
32059,-3,1,2
32062,-3,-2,0
32065,-2,-2,1
32068,-5,0,1
32071,-2,-2,2
32074,-3,-1,3
32077,-2,0,0
32080,-3,-2,1
32083,-5,-2,2
32086,-4,-3,4
32089,-5,-3,1
32093,-4,0,3
32095,0,0,0
32099,-2,-4,2
32102,-4,-2,3
32105,-3,0,2
32108,-2,1,1
32111,-3,-1,2
32114,-3,-1,0
32117,-4,0,0
32120,-3,-1,-2
32123,-4,1,0
32126,-4,1,1
32129,-3,1,0
32131,-5,-1,1
32134,-5,0,3
32137,-3,-2,2
32140,-5,-2,-1
32143,-5,0,0
32146,-3,1,3
32149,-2,-1,2
32152,-5,0,2
32155,-1,0,0
32158,-5,-2,2
32161,-1,-1,2
32164,-5,-1,0
32167,-3,0,-1
32171,-2,-1,0
32174,-2,0,2
32177,-4,-1,1
32180,-3,-2,3
32183,-3,-2,1
32186,-3,0,1
32189,-5,2,0
32192,-6,-1,1
32195,-7,1,-3
32198,-5,-1,0
32201,-3,0,0
32204,-4,-2,2
32207,-3,0,0
32210,-3,0,1
32213,-4,-1,1
32216,-4,-1,2
32219,-4,-3,-1
32222,-3,0,-2
32225,-3,1,5
32228,-1,-3,3
32231,-2,1,0
32234,-2,-2,2
32237,-4,-1,1
32240,-2,-2,0
32243,-1,0,1
32247,-4,0,2
32250,0,0,3
32252,-4,-1,1
32255,-2,-1,0
32258,-4,-2,1
32261,-3,1,-1
32264,-3,-1,0
32267,-3,-2,-1
32270,-2,-2,0
32273,0,-1,2
32276,-3,0,3
32279,-3,0,2
32282,-2,0,0
32285,-6,1,0
32288,-4,0,1
32291,-3,-2,2
32294,0,-1,1
32297,-3,-2,2
32300,-3,-1,1
32303,-1,-2,0
32306,-2,-1,0
32309,-7,1,0
32312,-2,1,2
32314,-3,1,3
32317,-1,-1,0
32320,-3,-2,-1
32323,-2,-1,0
32326,-1,0,-1
32329,-2,-1,3
32332,-3,-1,2
32335,-5,0,3
32338,-3,0,0
32341,-5,-1,2
32344,-5,-1,0
32347,-5,0,2
32350,-3,0,2
32353,-4,0,2
32356,-3,-1,2
32359,-2,-2,3
32362,-3,-2,1
32365,-3,-1,2
32368,-4,1,1
32371,-2,2,2
32374,-2,0,3
32377,-3,1,1
32380,-4,-3,2
32383,-5,-1,1
32386,-2,-1,1
32389,-3,-3,1
32392,-5,-1,1
32395,-3,-2,2
32398,-3,1,1
32401,-2,-1,1
32404,-6,0,0
32407,-2,0,3
32410,-2,1,4
32413,-3,-3,2
32416,-2,0,1
32420,-2,-1,2
32423,-3,-1,1
32426,-3,0,3
32428,-2,-1,0
32431,-4,0,4
32434,-3,0,1
32437,-3,-1,1
32440,-7,-1,2
32443,-3,-1,3
32446,-2,-2,3
32449,-1,-2,3
32452,-1,-1,0
32455,-4,-2,-2
32458,-3,0,2
32461,-3,-1,3
32464,-1,0,0
32467,-2,0,0
32470,-4,1,1
32473,-2,-1,1
32476,-3,-2,1
32479,-4,-2,2
32482,-4,3,4
32485,-3,-1,3
32488,-3,-3,1
32491,-5,-1,1
32494,-2,0,1
32497,-2,0,1
32500,-2,0,0
32503,-2,-2,2
32506,-3,-2,1
32509,-3,-2,2
32512,-2,-1,1
32515,-2,0,1
32518,-3,-1,2
32521,-5,-2,0
32524,-3,1,-1
32527,-3,-1,2
32530,-2,0,-1
32533,-3,0,0
32536,-2,-1,2
32540,-2,-3,2
32543,-2,0,1
32546,-4,-4,0
32549,-4,0,0
32551,-5,-1,1
32554,0,-1,1
32557,-5,0,2
32560,0,1,4
32563,-4,-1,3
32566,-2,-1,2
32569,-2,1,0
32572,-2,-1,1
32575,-3,-2,0
32578,-4,-1,1
32581,-3,0,1
32584,-3,1,0
32587,-3,-2,2
32590,0,-1,2
32593,-3,-3,0
32596,-4,0,-1
32599,-4,-3,3
32602,-2,1,1
32605,-3,-2,-2
32608,-3,-1,1
32611,-1,-1,0
32614,-5,1,0
32617,-3,-1,1
32620,-5,0,4
32623,-3,0,0
32626,-5,1,2
32629,-4,0,5
32632,-3,1,4
32635,-2,0,0
32638,-4,0,-1
32641,-2,-2,0
32644,-6,-2,1
32647,-2,0,2
32649,-3,0,1
32652,-2,0,1
32655,-4,-3,2
32658,-4,0,1
32661,-4,0,0
32664,-3,1,3
32667,-4,1,0
32670,-4,1,1
32673,-5,0,2
32676,-2,-2,0
32679,-4,0,0
32682,-5,-1,0
32685,-3,-1,1
32688,-4,1,2
32690,-4,-3,0
32693,-2,0,1
32696,-6,0,3
32699,-4,-2,0
32702,-2,2,1
32705,-3,0,2
32708,-2,2,2
32711,-2,0,2
32714,-1,3,-1
32717,-2,0,2
32720,-4,-2,3
32723,-4,-1,2
32726,-3,0,2
32729,-3,-2,1
32732,-3,0,2
32735,-3,-1,0
32738,-3,-1,-2
32741,-4,0,1
32744,-2,0,-2
32747,-6,1,0
32751,-5,0,1
32753,-6,-1,1
32756,-4,-2,0
32759,-2,0,0
32762,-2,0,0
32765,-2,-1,-1
32768,-4,0,4
32771,-2,-1,3
32774,-2,-1,0
32777,-7,0,1
32780,-5,0,0
32783,-3,-1,0
32786,-5,0,1
32789,-3,-1,0
32792,-2,-1,2
32795,-3,-1,0
32798,-3,-1,0
32801,-4,1,1
32804,-4,-2,0
32807,-2,0,2
32810,-4,0,0
32813,-6,1,2
32816,-5,-2,1
32819,-5,0,-1
32822,-3,-1,0
32825,-4,0,0
32828,0,1,2
32831,-3,0,3
32834,-4,-2,0
32837,-5,-2,2
32840,-5,1,2
32842,-4,-1,-1
32845,-5,0,1
32848,-6,-3,1
32851,-3,1,1
32854,-3,-1,0
32857,-3,-1,-1
32860,-3,0,1
32863,-5,-1,3
32866,-2,0,0
32869,-2,-2,0
32872,-2,0,-1
32875,-3,1,2
32878,-3,-1,3
32881,-5,0,0
32884,-3,0,0
32887,-5,0,1
32890,-2,0,2
32893,-2,0,1
32896,-1,0,1
32899,-4,1,3
32903,-6,1,0
32906,-3,-3,0
32909,-3,0,0
32912,-3,-2,2
32915,-5,1,0
32917,-1,-1,-1
32920,-6,0,-4
32923,-2,0,2
32926,-4,-1,3
32929,-6,1,0
32932,-4,-2,2
32935,-4,-1,1
32938,-2,1,1
32941,-2,-1,3
32944,-3,-2,0
32947,-3,-1,0
32950,-3,-3,0
32953,-3,-1,0
32956,-3,0,1
32960,-3,0,2
32963,-2,0,0
32966,-5,0,3
32969,-4,0,4
32971,-3,-1,2
32974,-3,0,1
32977,-2,0,2
32981,-3,-2,2
32984,-1,-1,1
32987,-3,-2,2
32990,-4,2,1
32993,-4,0,1
32995,-4,-2,2
32998,-4,-1,1
33001,-3,1,1
33004,-4,0,-1
33007,-3,-2,1
33010,-3,1,2
33013,-4,0,2
33016,-3,-2,0
33019,-6,-1,2
33023,-4,0,1
33026,-5,0,-2
33029,-4,1,3
33032,-2,-2,3
33035,-5,0,1
33038,-1,-2,0
33041,-2,-3,0
33044,-1,0,0
33047,-1,-1,0
33050,-2,-1,-3
33053,-3,0,2
33057,-2,-1,3
33060,-1,0,-1
33063,0,1,2
33065,-5,0,1
33068,-3,-2,1
33071,-2,-2,3
33074,-1,-1,2
33078,-3,2,4
33081,-2,-1,2
33084,-4,-2,2
33087,-1,-3,2
33090,-3,-1,1
33093,-5,0,2
33096,-4,-2,1
33099,-2,2,3
33102,-4,0,0
33105,-4,-1,4
33108,-3,0,-1
33111,-4,0,3
33114,-3,-2,-2
33117,-3,-1,1
33120,-3,0,1
33123,-3,0,2
33126,-3,-1,0
33129,-5,2,-1
33132,-5,0,-2
33135,-5,0,-1
33138,-2,0,3
33141,-4,1,3
33144,-5,-1,0
33147,-5,-1,1
33150,-5,-2,-1
33153,-4,0,-2
33156,-2,2,3
33159,-4,-3,-1
33162,0,-1,2
33165,-2,0,2
33168,-3,-1,-1
33171,-4,1,2
33174,-4,1,0
33177,-2,1,1
33180,-1,1,-1
33183,-4,0,3
33186,-1,-1,1
33189,-3,0,0
33192,-2,0,1
33195,-4,2,0
33198,-2,0,-1
33201,-5,0,1
33203,-4,1,4
33206,-3,2,0
33209,-3,0,0
33213,-2,0,0
33216,-4,0,3
33219,-3,-3,1
33222,-3,-2,0
33225,-6,-1,0
33228,-4,0,4
